year,author,author
2019,Cara E. Yar Khan,1
2019,Carl Honoré,1
2019,Carl Joshua Ncube,1
2019,Carole Cadwalladr,1
2019,Cassie Flynn,1
2019,Cathy Mulzer,1
2019,Charlie Jane Anders,1
2019,Chiara Decaroli,1
2019,Chip Berlet,1
2019,Chris A. Kniesly,1
2019,Christian Moro,1
2019,Christiana Figueres and Chris Anderson,1
2019,Christopher Bahl,1
2019,Chuck Plunkett,1
2019,Claire Simeone,1
2019,Claire Wardle,1
2019,Clarice Phelps,1
2019,Claudia Miner,1
2019,Clint Smith,1
2019,Coby Everton,1
2019,Colette Pichon Battle,1
2019,Cornelia Geppert,1
2019,Craig Costello,1
2019,Cristin O'Keefe Aptowicz,1
2019,Céline Valéry,1
2019,César Cuauhtémoc García Hernández,1
2019,D-L Stewart,1
2019,Damion Searls,1
2019,Dan Ariely,1
2019,Dan Kwartler,1
2019,Dan Reinstein,1
2019,Daniel Bögre Udell,1
2019,Daniel Lismore,1
2019,Danielle Citron,1
2019,Danielle N. Lee,1
2019,Darria Long,1
2019,David Baker,1
2019,David Brooks,1
2019,David Carroll,1
2019,David Deutsch,1
2019,David Ian Howe,1
2019,David J. Bier,1
2019,David Lindell,1
2019,David Peterson,1
2019,David R. Liu,1
2019,David Wallace-Wells,1
2019,David Wenham,1
2019,David Witzeneder,1
2019,Debbie Millman,1
2019,Deepa Narayan,1
2019,Denice Frohman,1
2019,Denise Zmekhol,1
2019,Densho,1
2019,Derren Brown,1
2019,Diane Allen,1
2019,Dick M. Carpenter II,1
2019,Djazia Satour,1
2019,Dolores Huerta,1
2019,Doug Roble,1
2019,Dr. Phillip Atiba Goff,1
2019,Drew Silverstein,1
2019,Dropbox,1
2019,Dwan Reece,1
2019,Dwinita Mosby Tyler,1
2019,ELEW and Marcus Miller,1
2019,Ebony Roberts and Shaka Senghor,1
2019,Eddie Jaku,1
2019,Edward Tenner,1
2019,Efosa Ojomo,1
2019,Eli Pariser,1
2019,Elijah Cummings,1
2019,Elizabeth Dunn,1
2019,Elizabeth Stordeur Pryor,1
2019,Ella Al-Shamahi,1
2019,Ellen Agler,1
2019,Emeli Sandé,1
2019,Emily Anhalt,1
2019,Emily Nagoski,1
2019,Emma Belcher,1
2019,Emma Bryce,1
2019,Emma Lazarus,1
2019,Emma Schachner,1
2019,Emmett Shear,1
2019,Enrico Ramirez-Ruiz,1
2019,Eric Liu,1
2019,Erika Hamden,1
2019,Erika Pinheiro,1
2019,Erin Baumgartner,1
2019,Erin Sullivan,1
2019,Es Devlin,1
2019,Estelle Gibson,1
2019,Ethan Lindenberger,1
2019,Ethan Mann,1
2019,Eva Galperin,1
2019,Eva-Maria Geigl,1
2019,Eve Ensler,1
2019,Eve Pearlman,1
2019,Fahad Saeed,1
2019,Fang Ruan,1
2019,Farish Ahmad-Noor,1
2019,Fay Bound Alberti,1
2019,Federica Bianco,1
2019,Findlay Napier and Gillian Frame,1
2019,Gaby Barrios,1
2019,Gangadhar Patil,1
2019,George Monbiot,1
2019,Gina Brillon,1
2019,Graham Baird,1
2019,Guadalupe Nogués,1
2019,Guy Harvey,1
2019,Guy Winch,1
2019,H.E. Ellen Johnson Sirleaf,1
2019,Hajer Sharief,1
2019,Halla Tómasdóttir and Bryn Freedman,1
2019,Hamdi Ulukaya,1
2019,Hanna-Ilona Härmävaara,1
2019,Hannah Gadsby,1
2019,Harrison Scott Key,1
2019,Heather C. McGhee,1
2019,Heidi Boisvert,1
2019,Heidi Grant,1
2019,Helen M. Farrell,1
2019,Henna-Maria Uusitupa,1
2019,Herman Narula,1
2019,Hindou Oumarou Ibrahim,1
2019,Hiromi Ozaki,1
2019,Howard Taylor,1
2019,Hyunsoo Joshua No,1
2019,Ipsita Dasgupta,1
2019,Ivan Poupyrev,1
2019,Ivonne Roman,1
2019,Jack Dorsey,1
2019,Jacqueline Woodson,1
2019,James Keblas,1
2019,Jamie Paik,1
2019,Jane Fonda,1
2019,Janelle Peters,1
2019,Janelle Shane,1
2019,Janet Iwasa,1
2019,Jarrell Daniels,1
2019,Jasmine Cho,1
2019,Jasmine Crowe,1
2019,Jean-Baptiste P. Koehl,1
2019,Jean-Manuel Izaret,1
2019,Jeannie Suk Gersen,1
2019,Jen Gunter,1
2019,Jenna Weiner,1
2019,Jennifer Vail,1
2019,Jennifer Verduin,1
2019,Jennifer Zhu Scott,1
2019,Jess Kutch,1
2019,Jessica Ochoa Hendrix,1
2019,Jiabao Li,1
2019,Jill Dash,1
2019,Jill Seubert,1
2019,Jim Hudspeth,1
2019,Jinha Lee,1
2019,Joanne Chory,1
2019,Jochen Wegner,1
2019,Joel Leon,1
2019,Johann Hari,1
2019,John Biewen,1
2019,John Lewis and Bryan Stevenson,1
2019,Jon Gray,1
2019,Jon Lowenstein,1
2019,Jon M. Chu,1
2019,Jonny Sun,1
2019,Jordana Moore Saggese,1
2019,Jordyn Wieber,1
2019,Joseph Gordon-Levitt,1
2019,Joshua Chu-Tan,1
2019,Joshua W. Pate,1
2019,Juan Enriquez,1
2019,Judith Jamison and members of the Alvin Ailey American Dance Theater,1
2019,Judy Brewer,1
2019,Judy Cebra-Thomas,1
2019,Julia Espinosa,1
2019,Julia Shaw,1
2019,Juliana Delgado Lopera,1
2019,Julie Cordua,1
2019,Julius Maada Bio,1
2019,Juna Kollmeier,1
2019,Juniper Fitzgerald,1
2019,Kade Crockford,1
2019,Kaitlyn Sadtler,1
2019,Kaitlyn Sadtler and Heather J. Faust,1
2019,Kara Logan Berlin,1
2019,Karen Lloyd,1
2019,Karin Öberg,1
2019,Kashfia Rahman,1
2019,Katie Hood,1
2019,Kay Almere Read,1
2019,Kay M. Tye,1
2019,Kelly Wanser,1
2019,Kelsey Johnson,1
2019,Kelsey Leonard,1
2019,Kenny Coogan,1
2019,Khadijah Tribble,1
2019,Kimberly Noble,1
2019,Kings Floyd,1
2019,Kishore Mahbubani,1
2019,Kristen Wenz,1
2019,Kristie Ebi,1
2019,LaToya Ruby Frazier,1
2019,Lara Durgavich,1
2019,Lara Maiklem,1
2019,Laura Boykin,1
2019,Laura Wright,1
2019,Laurel Braitman,1
2019,Lauren Sallan,1
2019,Leah Garcés,1
2019,Lee Thomas,1
2019,Leila Pirhaji,1
2019,Leon Marchal,1
2019,Liene Ozoliņa,1
2019,Lillian Faderman,1
2019,Lindsay Amer,1
2019,Lindsay Morcom,1
2019,Lisa Godwin,1
2019,Lisa Mosconi,1
2019,Liz Kleinrock,1
2019,Lori Gottlieb,1
2019,Lorin Swint Matthews,1
2019,Lorna Davis,1
2019,Lucas Husted,1
2019,Lucy Clayton,1
2019,Lucy Farey-Jones,1
2019,Lucy King,1
2019,Luis H. Zayas,1
2019,Luisa Neubauer,1
2019,Luka Seamus Wright,1
2019,M Jackson,1
2019,Ma Yansong,1
2019,Mackenzie Dalrymple,1
2019,Maisie Williams,1
2019,Mani Vajipey,1
2019,Marah J. Hardt,1
2019,Marc Bamuthi Joseph,1
2019,Marco Tempest,1
2019,Marcus Bullock,1
2019,Margaret Heffernan,1
2019,Maria Popova,1
2019,Mariana Lin,1
2019,Mariana Mazzucato,1
2019,Marilyn Waring,1
2019,Markus Mutz,1
2019,Marlene Daut,1
2019,Martha Minow,1
2019,Martha Redbone,1
2019,Mary Ellen Hannibal,1
2019,María Neira,1
2019,Matt Cutts,1
2019,Matt Mullenweg,1
2019,Matt Walker,1
2019,Matthew A. Wilson,1
2019,Matthew Borths,1
2019,Matthew Shifrin,1
2019,Max Rashbrooke,1
2019,Melanie Nezer,1
2019,Melvin Sanicas,1
2019,Menno Schilthuizen,1
2019,Michael Green,1
2019,Michael S. A. Graziano,1
2019,Michael S.A. Graziano,1
2019,Michael Tubbs,1
2019,Michele Wucker,1
2019,Michelle Brown,1
2019,Michelle Mehrtens,1
2019,Mike Brown,1
2019,Min Kym,1
2019,Mitch Zeller,1
2019,Mohammad Modarres,1
2019,Molly Webster,1
2019,Moreangels Mbizah,1
2019,Moriba Jah,1
2019,Muthoni Drummer Queen,1
2019,Nadya Mason,1
2019,Nanfu Wang,1
2019,Natalie Fratto,1
2019,Nicaila Matthews Okome,1
2019,Nick Bostrom,1
2019,Nick Hanauer,1
2019,Nick Pizzo,1
2019,Nicola Jones,1
2019,Niro Sivanathan,1
2019,Nitish Padmanaban,1
2019,Noeline Kirabo,1
2019,Nora Brown,1
2019,Norma Pimentel,1
2019,Ofer Levy,1
2019,Oliver Elfenbaum,1
2019,Olympia Della Flora,1
2019,Paola Antonelli,1
2019,Pat Crowley,1
2019,Pat Mitchell,1
2019,Patrick Chappatte,1
2019,Patrick McGinnis,1
2019,Patty McCord,1
2019,Paul A. Kramer,1
2019,Paul McEuen and Marc Miskin,1
2019,Paul Rucker,1
2019,Pazit Cahlon and Alex Gendler,1
2019,Pedro Brugarolas,1
2019,Peter Beck,1
2019,Philip A. Chan,1
2019,Philip Freeman,1
2019,Pico Iyer,1
2019,Poet Ali,1
2019,Priscilla Pemu,1
2019,Priti Krishtel,1
2019,Priya Parker,1
2019,Priyanka Jain,1
2019,Rachel Kleinfeld,1
2019,Raghuram Rajan,1
2019,Rahaf Harfoush,1
2019,Rahul Mehrotra,1
2019,Raj Panjabi,1
2019,Ramon Glazov,1
2019,Rana Abdelhamid,1
2019,Rayma Suprani,1
2019,Reniqua Allen,1
2019,Renée Lertzman,1
2019,Richard Bona,1
2019,Richard Coffin,1
2019,Rick Doblin,1
2019,Risa Wechsler,1
2019,Rob Reid,1
2019,Robert Frost,1
2019,Robin Steinberg and Manoush Zomorodi,1
2019,Roger Hanlon,1
2019,Rose M. Mutiso,1
2019,Safeena Husain,1
2019,Safia Elhillo,1
2019,Sam Van Aken,1
2019,Sandeep Jauhar,1
2019,Sara Jones,1
2019,Sara Valencia Botto,1
2019,Sara-Jane Dunn,1
2019,Sarah Kay,1
2019,Sarah Kessans,1
2019,Sarah Sze,1
2019,Sarah T. Stewart,1
2019,Sarvesh Subramanian,1
2019,Scott A. Mellor,1
2019,Scott Nguyen,1
2019,Shannon Lee,1
2019,Sharmeen Obaid-Chinoy,1
2019,Sheperd Doeleman,1
2019,Shrabani Basu,1
2019,Silvia Moreno-García,1
2019,Skylar Tibbits,1
2019,Smruti Jukur Johari,1
2019,Sonaar Luthra,1
2019,Sonia Livingstone,1
2019,Soraya Field Fiorio,1
2019,Sougwen Chung,1
2019,Stacie Bosley,1
2019,Stefan Al,1
2019,Steve Simpson,1
2019,Steven Petrow,1
2019,Stuart Oda,1
2019,Suleika Jaouad,1
2019,Susannah Temko,1
2019,Suzanne Lee,1
2019,Sydney Jensen,1
2019,Sylvain Duranton,1
2019,TED-Ed,1
2019,TEDx SHORTS,1
2019,Tai Simpson,1
2019,Tal Danino,1
2019,Taneka Jones,1
2019,Tara Djokic,1
2019,Tashka and Laura Yawanawá,1
2019,The Nature Conservancy,1
2019,The TED Interview,1
2019,Theresa A. Yugar,1
2019,Tim Flannery,1
2019,Tim Seibles,1
2019,Tina Arrowood,1
2019,Toby Kiers,1
2019,Tom Nash,1
2019,Tom Teves,1
2019,Tomás Chor,1
2019,Tshering Tobgay,1
2019,Valentin Hammoudi,1
2019,Valorie Kondos Field,1
2019,Venus Keus,1
2019,Veronica Barassi,1
2019,Victor Vescovo,1
2019,Victoria Gill,1
2019,Wajahat Ali,1
2019,Wanjira Mathai,1
2019,Wendy De La Rosa,1
2019,Werner Reich,1
2019,Will Hurd,1
2019,William Butler Yeats,1
2019,William D. Desmond,1
2019,William Shakespeare,1
2019,WorkLife with Adam Grant,1
2019,Yeonmi Park,1
2019,Yifat Susskind,1
2019,Yve Blake,1
2019,Yvonne Aki-Sawyerr,1
2019,Zohreh Davoudi,1
2020,Alex Gendler,12
2020,Matt Walker,9
2020,Alex Rosenthal,8
2020,Iseult Gillespie,8
2020,Kristen Bell + Giant Ant,5
2020,Dan Finkel,4
2020,Elizabeth Cox,4
2020,Far Flung,4
2020,Anees Bahji,3
2020,Achim Steiner,2
2020,Bill Gates,2
2020,Cella Wright,2
2020,Fabio Pacucci,2
2020,His Holiness Pope Francis,2
2020,Kenny Coogan,2
2020,Lucy Cooke,2
2020,Ming Luke,2
2020,Noah Charney,2
2020,Nora Flanagan,2
2020,Rod Phillips,2
2020,Sakinah Hofler,2
2020,Soraya Field Fiorio,2
2020,Stefan Al,2
2020, Kesha,1
2020, Lucius,1
2020, OK Go,1
2020, Sigrid,1
2020,'Gbenga Sesan,1
2020,Aaron Maniam,1
2020,Abigail Disney,1
2020,Adam Kucharski,1
2020,Adeola Fayehun,1
2020,Adie Delaney,1
2020,Ahmad M. Hasnah,1
2020,Aimée Eubanks Davis,1
2020,Ajay Banga,1
2020,Al Gore,1
2020,"Al Gore, Gloria Kasang Bulus, Nana Firman, Ximena Loría and Tim Guinee",1
2020,Alanna Shaikh,1
2020,Alex Rosenthal and Pall Thordarson,1
2020,Ali Kashani,1
2020,Alice Pailhès,1
2020,Allison Ramsey and Mary Staicu,1
2020,Amanda Little,1
2020,Amber McReynolds,1
2020,Amy C. Edmondson,1
2020,Ananya Grover,1
2020,Anastasia Penright,1
2020,Andrew Pelling,1
2020,Andrew Youn,1
2020,Andri Snær Magnason,1
2020,Angel Chang,1
2020,Angel Hsu,1
2020,Angela Mahecha Adrar,1
2020,Angélique Parisot-Potter,1
2020,Anja Blacha,1
2020,Anna Babel,1
2020,Anne Basting,1
2020,Anne Marie Albano,1
2020,Anne Pasternak,1
2020,Anne Scherer,1
2020,Antara Raychaudhuri and Iseult Gillespie,1
2020,Anthony D. Romero,1
2020,Antoine Gourévitch,1
2020,Antonio Muñoz Fernández,1
2020,António Guterres,1
2020,Aparna Nancherla,1
2020,Apiorkor Seyiram Ashong-Abbey,1
2020,Archie Crowley,1
2020,Ariel Waldman,1
2020,Ashraf Ghani,1
2020,Audrey Tang,1
2020,Barry Schwartz,1
2020,Bas Sudmeijer,1
2020,Ben Pring,1
2020,Benjamin Seibold,1
2020,Beth Ann Fennelly,1
2020,Betsy Kauffman,1
2020,Betty Hart,1
2020,Bill Schutt,1
2020,Billy Samuel Mwape,1
2020,Bob Schneider,1
2020,Brent Loken,1
2020,Brian A. Pavlac,1
2020,Cameron Morin,1
2020,Camilo Ramirez,1
2020,Candis Watts Smith,1
2020,Cara Greene Epstein,1
2020,Carlos Moreno,1
2020,Caroline Catlin,1
2020,Carolyn Freiwald,1
2020,Cedric Habiyaremye,1
2020,Charles P. Smith,1
2020,Checking In with Susan David,1
2020,Cheryl Holder,1
2020,Chieh Huang,1
2020,Chip Kidd,1
2020,Chloé Valdary,1
2020,Christian Moro,1
2020,Christiana Figueres,1
2020,Christiane-Marie Abu Sarah,1
2020,Christina Agapakis,1
2020,Christine Carter,1
2020,Chrystina Russell,1
2020,Cindy J. Aaronson,1
2020,Claire Wardle,1
2020,Climate Action Tracker,1
2020,Colombe Cahen-Salvador,1
2020,Constantine N. Vaporis,1
2020,Craig Silliman,1
2020,Cynthia Erivo and Gary Motley,1
2020,Daina Ramey Berry,1
2020,Dallas Taylor,1
2020,Dame Vivian Hunt,1
2020,Dan Goods,1
2020,Dan Katz,1
2020,Dan Katz and Alex Rosenthal,1
2020,Dan Kwartler,1
2020,Dan Schulman,1
2020,Daniel Alexander Jones,1
2020,Daniel Finkel,1
2020,Daniel J. Watts,1
2020,Daniel Kraft,1
2020,Daniel L. Schacter,1
2020,Danielle Allen,1
2020,Danielle Torley,1
2020,Dannagal G. Young,1
2020,Darren Walker,1
2020,Dave Clark and Kara Hurst,1
2020,David Biello,1
2020,David Brenner,1
2020,David Epstein,1
2020,David Gruber,1
2020,David Heymann,1
2020,David L. Hu,1
2020,David Lammy,1
2020,Dean Furness,1
2020,Debbie Millman,1
2020,Design Matters with Debbie Millman,1
2020,Dexter Dias,1
2020,Dominic Price,1
2020,Dr. Bernice King,1
2020,Dr. Phillip Atiba Goff,1
2020,"Dr. Phillip Atiba Goff, Rashad Robinson, Dr. Bernice King, Anthony D. Romero",1
2020,Dustin Tahmahkera,1
2020,Eden Girma,1
2020,Elif Shafak,1
2020,"Elizabeth ""Zibi"" Turtle",1
2020,Elizabeth Camarillo Gutierrez,1
2020,Elizabeth Diller,1
2020,Elizabeth Gilbert,1
2020,Elyse Cox,1
2020,Emily Dickinson,1
2020,Emily King,1
2020,Emily Leproust,1
2020,Emily Levesque,1
2020,Emily Oster,1
2020,Eric Garcetti,1
2020,Eric Yuan,1
2020,Erika Cheung,1
2020,Ernestine Leikeki Sevidzem,1
2020,Esther Choo,1
2020,Ethan Hawke,1
2020,Ethan Lisi,1
2020,Eve Gaus and Vanessa Ruiz,1
2020,Far Flung with Saleem Reshamwala,1
2020,Fareed Zakaria,1
2020,France Villarta,1
2020,Frederick Streeter Barrett,1
2020,Gabriel Prieto,1
2020,Gareth Gaskell,1
2020,Gary Liu,1
2020,Gayathri Vasudevan,1
2020,Genevieve Bell,1
2020,George Siedel and Christine Ladwig,1
2020,George Zaidan,1
2020,Georges C. Benjamin,1
2020,Gerd Gigerenzer,1
2020,Gerry Wright,1
2020,Gil Winch,1
2020,Gloria Steinem,1
2020,Gokul Upadhyayula,1
2020,Greg Anderson,1
2020,Gwen Yi Wong,1
2020,Hailey Hardcastle,1
2020,Hasan Kwame Jeffries,1
2020,Heidi Larson,1
2020,Honor Harger,1
2020,Hosted by Al Gore and Jaden Smith,1
2020,Hosted by Chris Hemsworth and Priyanka Chopra Jonas,1
2020,Hosted by Jane Fonda and Xiye Bastida,1
2020,Hosted by Mark Ruffalo and Don Cheadle,1
2020,Hosted by Prajakta Koli and Hannah Stocking,1
2020,Huang Hung,1
2020,Hyunsoo Joshua No,1
2020,Ibram X. Kendi,1
2020,Ishan Bhabha,1
2020,Jack Dangermond,1
2020,Jacob Collier,1
2020,Jacqueline Novogratz,1
2020,Jad Abumrad,1
2020,James Ludwig,1
2020,Jamila Gordon,1
2020,Jan Bill,1
2020,Jan Stejskal,1
2020,Jane Goodall,1
2020,Jay Van Bavel,1
2020,JayaShri Maathaa,1
2020,Jean-François Bastin,1
2020,Jeff Dekofsky,1
2020,Jennifer 8. Lee,1
2020,Jennifer L. Eberhardt,1
2020,Jennifer Petriglieri,1
2020,Jeremy Brewer,1
2020,Jerome Kim,1
2020,Jesper Brodin and Pia Heidenmark Cook,1
2020,Jesse Byock,1
2020,Jessica Garza,1
2020,Jessica Kerr,1
2020,Jessy Kate Schingler,1
2020,Jim Collins,1
2020,Jo Michael Rezes,1
2020,JoAnne S. Bass,1
2020,Joan C. Williams,1
2020,Jodi-Ann Burey,1
2020,Johan Rockström,1
2020,Johanna Benesty,1
2020,Johanna Figueira,1
2020,John C. Trimble,1
2020,John Doerr and Hal Harvey,1
2020,John Soluri,1
2020,Joia Mukherjee,1
2020,Jon Gray,1
2020,Jonathan J. O'Sullivan and Grace E. Cunningham,1
2020,Jose Antonio Vargas,1
2020,Joseph Isaac,1
2020,Joseph Shin,1
2020,Jota Samper,1
2020,Juan Enriquez,1
2020,Judy Grisel,1
2020,Julia Gillard and Ngozi Okonjo-Iweala,1
2020,Julia Watson,1
2020,Julian Burschka,1
2020,Kaeli Swift,1
2020,Kalika Bali,1
2020,Karen DeSalvo,1
2020,Karen Eber,1
2020,Karen Scrivener,1
2020,Kate Lister,1
2020,Kate Slabosky,1
2020,Katherine Eban,1
2020,Katherine M. Gehl,1
2020,Kathy Mendias,1
2020,Kay Read,1
2020,Kedra Newsom Reeves,1
2020,Keith Payne,1
2020,Kemi DaSilva-Ibru,1
2020,Kevin Roose,1
2020,Kevin Toolis,1
2020,Khulan Batkhuyag,1
2020,Kiah Williams,1
2020,Kluane Adamek,1
2020,Knut Ivar Bjørlykhaug,1
2020,Krishna Sudhir,1
2020,Kristalina Georgieva,1
2020,Kristin Jones,1
2020,Kristine Tompkins,1
2020,Kwame Owusu-Kesse,1
2020,Larry Brilliant,1
2020,Laurence Hurst,1
2020,LeeAnn Renninger,1
2020,Leor Weinberger,1
2020,Leslie Herod,1
2020,Lewis Carroll,1
2020,Lisa Jackson and Liz Ogbu,1
2020,Lisa Janae Bacon,1
2020,Liz Fosslien,1
2020,Louie Schwartzberg,1
2020,Lucas Husted,1
2020,Luka Seamus Wright and Imogen Ellen Napper,1
2020,Madame Gandhi,1
2020,Madison McFerrin,1
2020,Mainak Mazumdar,1
2020,Malala Yousafzai,1
2020,Mandë Holford,1
2020,Marc Fagelson,1
2020,Marcelo Mena,1
2020,Mariana Mazzucato,1
2020,Mark Lytle,1
2020,Mark Robinson,1
2020,Marko Russiver,1
2020,Mary L. Gray,1
2020,María Teresa Kumar,1
2020,Matt Langione,1
2020,Matt Porter and Margaret Hamilton,1
2020,Matt Trombley,1
2020,Matteo Fadel,1
2020,Matteo Salvadore,1
2020,Megan McArthur,1
2020,Mehret Mandefro,1
2020,Melody Smith,1
2020,Merve Emre,1
2020,"Miao Wang, Alok Sharma and Nigel Topping",1
2020,Micah Eames,1
2020,Michael Corballis,1
2020,Michael Levin,1
2020,Michael R. Stiff,1
2020,Michael Sandel,1
2020,Michelle Greene,1
2020,Mike Davis,1
2020,Mike Gil,1
2020,Mike O'Sullivan,1
2020,Monica Araya,1
2020,Morra Aarons-Mele,1
2020,Myles Allen,1
2020,Nancy Lublin,1
2020,Nathan D. Horowitz,1
2020,Neal Katyal,1
2020,Nigel Topping,1
2020,Nimisha Jain,1
2020,Nina Medvinskaya,1
2020,Nir Eyal,1
2020,Nirupa Rao,1
2020,Nisha Anand,1
2020,Noah R. Bressman,1
2020,Olafur Eliasson,1
2020,Oliver Jeffers,1
2020,Olivia Arthur,1
2020,Paco de Leon,1
2020,Pardis Sabeti and Christian Happi,1
2020,Patrice Gordon,1
2020,Patrick Lencioni,1
2020,Peggy Chan,1
2020,Philip Freeman,1
2020,Philip Lubin,1
2020,Pratik Aghor,1
2020,Prince Royce,1
2020,Prince William,1
2020,Priya Parker,1
2020,Prosanta Chakrabarty,1
2020,Qi Wu 吴琪,1
2020,Qiuqing Tai,1
2020,R. Alan Brooks,1
2020,R. Saravanan,1
2020,Rabbi Lord Jonathan Sacks,1
2020,Rahwa Ghirmatzion and Zelalem Adefris,1
2020,Ralph Nader,1
2020,Rashad Robinson,1
2020,Ray Dalio,1
2020,Raye Zaragoza,1
2020,Rebecca Firth,1
2020,Rebecca Henderson,1
2020,Rebecca Knill,1
2020,Rebekah Bergman,1
2020,Reed Hastings,1
2020,Refik Anadol,1
2020,Renee Montgomery,1
2020,Rich Lesser,1
2020,Richard Coffin,1
2020,Riché D. Richardson,1
2020,Riitta Ikonen and Karoline Hjorth,1
2020,Rob Cooke,1
2020,Robert Reffkin,1
2020,Roman Krznaric,1
2020,Rosalind G. Brewer,1
2020,Rose M. Mutiso,1
2020,Rufus Wainwright,1
2020,Russell Wilson,1
2020,Sarah Brosnan,1
2020,Sarah Kurnick,1
2020,Sascha Morrell,1
2020,Sasha Sarago,1
2020,Sean Sherman,1
2020,Seena Mathew,1
2020,Seth Berkley,1
2020,Seth Darling,1
2020,Severn Cullis-Suzuki,1
2020,Shameran Abed,1
2020,Shantell Martin,1
2020,Shari Davis,1
2020,Sharon Weinberger,1
2020,Shekinah Elmore,1
2020,Sheku Kanneh-Mason and Isata Kanneh-Mason,1
2020,Shunan Teng,1
2020,Sierra Hull,1
2020,Sonia Shah,1
2020,Sophie Howe,1
2020,Sophie Rose,1
2020,Stefan C. Dombrowski,1
2020,Stephen Wilkes,1
2020,Steven Allison,1
2020,Steven Anderson,1
2020,Steven Sharp Nelson,1
2020,Su Santidad el Papa Francisco,1
2020,Sunil Prashara,1
2020,Susan David,1
2020,Susan Lupack,1
2020,Sviatlana Tsikhanouskaya,1
2020,Swizz Beatz,1
2020,TED,1
2020,TED Business,1
2020,TED Radio Hour,1
2020,TED-Ed,1
2020,TEDx SHORTS,1
2020,Takis S. Pappas,1
2020,Tawanda Kanhema,1
2020,Thasunda Duckett,1
2020,Thomas Abt,1
2020,Thomas Crowther,1
2020,Tilak Mandadi,1
2020,Tim Nevius,1
2020,Titus Kaphar,1
2020,Todd Dufresne,1
2020,Tom Rivett-Carnac,1
2020,Tom Schuler,1
2020,Tracy Edwards,1
2020,Tracy Young,1
2020,Tyler Dewitt,1
2020,Uri Alon,1
2020,Ursula von der Leyen,1
2020,Van Jones,1
2020,Varun Sivaram,1
2020,Vishaan Chakrabarti,1
2020,Wale Elegbede,1
2020,Walter R. Tschinkel,1
2020,Wanda Irving,1
2020,Will Cathcart,1
2020,"William ""Sandy"" Darity",1
2020,William Collis,1
2020,WorkLife with Adam Grant,1
2020,Xiye Bastida,1
2020,Yann LeCun,1
2020,Yasmin Hurd,1
2020,Yaël Eisenstat,1
2020,YeYoon Kim,1
2020,Yemi Alade,1
2020,Yves Béhar,1
2020,Yvonne Aki-Sawyerr,1
2020,ZigZag,1
2021,Jen Gunter,8
2021,Matt Walker,8
2021,Mona Chalabi,8
2021,Wendy De La Rosa,8
2021, TED-Ed,7
2021,Alex Gendler,6
2021,Iseult Gillespie,4
2021,Soraya Field Fiorio,3
2021,Adam Grant,2
2021,Alex Rosenthal,2
2021,Countdown,2
2021,Countdown Summit,2
2021,Dennis E. Shasha,2
2021,Elizabeth Cox,2
2021,Ilan Stavans,2
2021,Katie Mack,2
2021,Kayla Wolf,2
2021,Luka Seamus Wright,2
2021,Miracle Jones,2
2021,TED Audio Collective,2
2021,The TED Interview,2
2021, Belle and Sebastian,1
2021, Countdown,1
2021, Joan As Police Woman,1
2021, Kaz,1
2021, Kimberose,1
2021, Let It Happen,1
2021, Lizzo,1
2021,A.J. Jacobs,1
2021,AKQA and Jung von Matt,1
2021,Aaron Morris,1
2021,Abdallah Ewis,1
2021,Adam Clulow,1
2021,Adrian K. Haugabrook,1
2021,Aicha Evans,1
2021,Al Gore,1
2021,"Al Roker, Al Gore, David Biello and Latif Nasser",1
2021,Alayna Vaughan,1
2021,Alex Smith,1
2021,Alicia Chong Rodriguez,1
2021,Almudena Toral,1
2021,Alok Sharma,1
2021,Amanda Gorman,1
2021,Amber Hikes,1
2021,Amina J. Mohammed,1
2021,Amir Nizar Zuabi,1
2021,Amy Hrdina and Jesse Kroll,1
2021,Andrea Berchowitz,1
2021,Andrew McDonald,1
2021,Angela Garbes,1
2021,Anil Seth,1
2021,Anna Malaika Tubbs,1
2021,Anu Puusa,1
2021,Aparna Hegde,1
2021,Arinjay Banerjee,1
2021,Ashley Whillans,1
2021,Axel Reinaud,1
2021,Beth Ford,1
2021,Bianca Tylek,1
2021,Bill Gates,1
2021,Björn Ulvaeus,1
2021,Bjørn Otto Sverdrup,1
2021,Bozoma Saint John,1
2021,Brian A. Pavlac,1
2021,Brian Christian,1
2021,Briana Brownell,1
2021,Brittany K. Barnett,1
2021,Brittany Young,1
2021,Candace Parker,1
2021,Carlos M. Duarte,1
2021,Carol Farbotko and Ingrid Boas,1
2021,Carolyn Marshall,1
2021,Charlie Puth,1
2021,Charlotte Degot,1
2021,Chase LaDue and Bruce A. Schulte,1
2021,Chen Qiufan,1
2021,Chibeze Ezekiel,1
2021,Children of Palau,1
2021,Chris Bennett,1
2021,Christina Costa,1
2021,Christopher E. Gaw,1
2021,Cindy Solomon,1
2021,Claire Malone,1
2021,Clara Sousa-Silva,1
2021,Climate Action Tracker,1
2021,Clover Hogan,1
2021,Cory Combs,1
2021,Coya Paz Brownrigg,1
2021,Crystal Rasmussen,1
2021,Dan Finkel,1
2021,Dan Jørgensen,1
2021,Dan Kwartler,1
2021,Dan Sayers,1
2021,Daniel Sperling and Gil Tal,1
2021,Darien Satterfield,1
2021,Dave Matthews,1
2021,David Kessler,1
2021,Dawn Lippert,1
2021,Debbie Lovich,1
2021,Dennis Shasha,1
2021,Derek Sarno,1
2021,Deval Patrick,1
2021,Devin Shuman,1
